date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,population,positive_test_rate,pct_of_population_tested,pct_of_population_positive,simple_death_rate,inferred_positive,hidden_positive,pct_of_population_inferred_positive,pct_of_population_hidden_positive,positive_test_rate_today,positiveIncrease_last_7,totalTestResultsIncrease_last_7,positive_test_rate_7_day_avg,pct_of_population_hospitalized
2020-04-02,TX,4669.0,46010.0,,196.0,,,,,,38.0,A,4/1/2020 21:00,2020-04-01T21:00:00Z,04/01 17:00,70.0,,2020-04-01 21:00:00+00:00,,,,,,,48,672,2150,50679,50679,2822,50679,12,0,a5511896ff473988bc69e91c5b2ab79a55e86a3e,0,0,0,0,0,,28995881,0.09212888967817044,0.00174779997200292,0.0001610228708001664,0.014992503748125937,7000.0,2331.0,0.00024141359940054935,8.039072860038293e-05,0.23812898653437278,3273.0,29255.0,0.11187831139976072,6.759580783215382e-06
2020-04-03,TX,5330.0,50434.0,,196.0,,,,,,38.0,A,4/2/2020 21:00,2020-04-02T21:00:00Z,04/02 17:00,90.0,,2020-04-02 21:00:00+00:00,,,,,,,48,661,4424,55764,55764,5085,55764,20,0,384b77d3f3dcf451873b54ced478c600a5cdb68f,0,0,0,0,0,,28995881,0.09558137866724051,0.0019231697081388906,0.0001838192121149897,0.016885553470919325,9000.0,3670.0,0.000310388913514992,0.0001265697014000023,0.12999016715830874,3599.0,32098.0,0.11212536606642158,6.759580783215382e-06
2020-04-04,TX,6110.0,57641.0,,196.0,,,,,,38.0,A,4/3/2020 21:00,2020-04-03T21:00:00Z,04/03 17:00,105.0,,2020-04-03 21:00:00+00:00,,,,,,,48,780,7207,63751,63751,7987,63751,15,0,6f76d19ce6d7d275c9949516b95fe079b175ae2b,0,0,0,0,0,,28995881,0.09584163385672381,0.0021986226250549174,0.00021071958461962235,0.01718494271685761,10500.0,4390.0,0.000362120399100824,0.00015140081448120166,0.09765869537999249,4058.0,38491.0,0.10542724273206723,6.759580783215382e-06
2020-04-05,TX,6812.0,64126.0,,827.0,,,,,,38.0,A,4/5/2020 13:00,2020-04-05T13:00:00Z,04/05 09:00,127.0,,2020-04-05 13:00:00+00:00,,,,,,,48,702,6485,70938,70938,7187,70938,22,0,522488d64536092512181b730937bca715ccc3e9,0,0,0,0,0,,28995881,0.09602751698666441,0.002446485416325167,0.00023492991987379174,0.018643570170287727,12700.0,5888.0,0.00043799324462671094,0.0002030633247529192,0.09767636009461528,4260.0,45178.0,0.09429368276594803,2.8521292386322043e-05
2020-04-06,TX,7276.0,78081.0,,1153.0,,,,,,38.0,A,4/5/2020 21:00,2020-04-05T21:00:00Z,04/05 17:00,140.0,,2020-04-05 21:00:00+00:00,,,,,,,48,464,13955,85357,85357,14419,85357,13,0,09db7e74bb74ec36d31395edc6591c970f6c2b13,0,0,0,0,0,,28995881,0.08524198366859191,0.0029437629434332416,0.00025093219274834245,0.019241341396371632,14000.0,6724.0,0.0004828271988010987,0.00023189500605275625,0.03217976281295513,4399.0,49477.0,0.08890999858520121,3.97642685869762e-05
2020-04-07,TX,8262.0,80387.0,,1252.0,,,,,,38.0,A,4/6/2020 21:00,2020-04-06T21:00:00Z,04/06 17:00,154.0,,2020-04-06 21:00:00+00:00,,,,,,,48,986,2306,88649,88649,3292,88649,14,0,2ee63fbd5dc10a59aab1073d1ad68ff22f988ad3,0,0,0,0,0,,28995881,0.09319902085753928,0.003057296310465614,0.0002849370226067627,0.018639554587267005,15400.0,7138.0,0.0005311099186812086,0.0002461728960744459,0.29951397326852974,4996.0,45657.0,0.10942462273035898,4.317854663564111e-05
2020-04-08,TX,9353.0,86905.0,,1491.0,,,,,,38.0,A,4/8/2020 14:21,2020-04-08T14:21:00Z,04/08 10:21,177.0,,2020-04-08 14:21:00+00:00,,,,,,,48,1091,6518,96258,96258,7609,96258,23,0,dd073b36080f50f3f44c3ec097f2575420c4b22a,0,0,0,0,0,,28995881,0.09716594984312993,0.003319712893014011,0.0003225630564561911,0.018924409280444778,17700.0,8347.0,0.0006104315299128177,0.0002878684734566265,0.1433828361151268,5356.0,48401.0,0.11065887068448998,5.142109667231701e-05
2020-04-09,TX,10230.0,95904.0,,1439.0,,,,,,1101.0,A,4/9/2020 13:15,2020-04-09T13:15:00Z,04/09 09:15,199.0,,2020-04-09 13:15:00+00:00,,,,,,,48,877,8999,106134,106134,9876,106134,22,0,6fc99e4642b8a2ff9d040647a94388ebba8b0c58,0,0,0,0,0,,28995881,0.09638758550511617,0.003660312994111129,0.00035280873169537424,0.019452590420332354,19900.0,9670.0,0.0006863043754387045,0.0003334956437433303,0.08880113406237343,5561.0,55455.0,0.10027950590568929,4.96277385053415e-05
2020-04-10,TX,11671.0,104047.0,,1532.0,,,,,,1366.0,A,4/10/2020 13:00,2020-04-10T13:00:00Z,04/10 09:00,226.0,,2020-04-10 13:00:00+00:00,,,,,,,48,1441,8143,115718,115718,9584,115718,27,0,150ef77adbf1d8aa2a4a7913d2d63917b9bc995f,0,0,0,0,0,,28995881,0.1008572564337441,0.003990842699347539,0.0004025054455148302,0.019364236140861964,22600.0,10929.0,0.0007794210494932022,0.00037691560397837195,0.15035475792988315,6341.0,59954.0,0.10576441938819761,5.283509061166308e-05
2020-04-11,TX,12561.0,107972.0,,1514.0,,,,,,1617.0,A,4/11/2020 12:40,2020-04-11T12:40:00Z,04/11 08:40,254.0,,2020-04-11 12:40:00+00:00,,,,,,,48,890,3925,120533,120533,4815,120533,28,0,e524f9b1d54b32609573eada1baa719546ae0328,0,0,0,0,0,,28995881,0.10421212448043274,0.004156900768078059,0.0004331994602957572,0.020221319958602022,25400.0,12839.0,0.0008759864892534219,0.0004427870289576647,0.18483904465212878,6451.0,56782.0,0.11360994681413124,5.22143127846331e-05
2020-04-12,TX,13484.0,111049.0,,1338.0,,,,,,2014.0,A,4/11/2020 21:00,2020-04-11T21:00:00Z,04/11 17:00,271.0,,2020-04-11 21:00:00+00:00,,,,,,,48,923,3077,124533,124533,4000,124533,17,0,084103a01210c9a0d74a6d47e16c6dcfd5a3bab2,0,0,0,0,0,,28995881,0.10827652108276521,0.004294851396306944,0.00046503156775957246,0.02009789380005933,27100.0,13616.0,0.0009346155062506981,0.00046958393849112567,0.23075,6672.0,53595.0,0.12448922474111392,4.614448514256215e-05
2020-04-13,TX,13906.0,119320.0,,1176.0,,,,,,2269.0,A,4/13/2020 12:45,2020-04-13T12:45:00Z,04/13 08:45,287.0,,2020-04-13 12:45:00+00:00,,,,,,,48,422,8271,133226,133226,8693,133226,16,0,e8b9094b181c98b5dc6a214ef9435509546db692,0,0,0,0,0,,28995881,0.10437902511521775,0.00459465259910537,0.0004795853590377199,0.020638573277721846,28700.0,14794.0,0.0009897957575422524,0.0005102103985045324,0.0485448061658806,6630.0,47869.0,0.1385029977647329,4.055748469929229e-05
2020-04-14,TX,14624.0,131843.0,,1409.0,,,,,,2580.0,A,4/14/2020 12:45,2020-04-14T12:45:00Z,04/14 08:45,318.0,,2020-04-14 12:45:00+00:00,,,,,,,48,718,12523,146467,146467,13241,146467,31,0,917cd85b0f142f1dcf95798ad9897f89175a6df8,0,0,0,0,0,,28995881,0.09984501628353144,0.005051303666200037,0.0005043474968048048,0.02174507658643326,31800.0,17176.0,0.0010967074944196384,0.0005923599976148336,0.054225511668303,6362.0,57818.0,0.1100349372167837,4.859310879362486e-05
2020-04-15,TX,15492.0,136318.0,,1538.0,,,,,,3150.0,A,4/15/2020 13:00,2020-04-15T13:00:00Z,04/15 09:00,364.0,,2020-04-15 13:00:00+00:00,,,,,,,48,868,4475,151810,151810,5343,151810,46,0,5f9445f728a4e3fff12d707f1b3db39ac2332339,0,0,0,0,0,,28995881,0.10204861339832685,0.0052355712178567704,0.0005342827831304729,0.023495997934417763,36400.0,20908.0,0.0012553507168828566,0.0007210679337523836,0.16245554931686318,6139.0,55552.0,0.11050907258064516,5.3042016554006414e-05
2020-04-16,TX,16455.0,142092.0,,1459.0,,,,,,3677.0,A,4/16/2020 13:00,2020-04-16T13:00:00Z,04/16 09:00,393.0,,2020-04-16 13:00:00+00:00,,,,,,,48,963,5774,158547,158547,6737,158547,29,0,b290f287ab53529488332309fd3455c0944b4485,0,0,0,0,0,,28995881,0.10378625896421881,0.005467914563451271,0.000567494396876577,0.023883318140382862,39300.0,22845.0,0.0013553649223487984,0.0007878705254722214,0.14294196229775866,6225.0,52413.0,0.11876824451948945,5.0317491646485926e-05
2020-04-17,TX,17371.0,152165.0,,1522.0,,,,,,4190.0,A,4/17/2020 12:45,2020-04-17T12:45:00Z,04/17 08:45,428.0,,2020-04-17 12:45:00+00:00,,,,,,,48,916,10073,169536,169536,10989,169536,35,0,2315d1b6068f428c92bb0beabb3b749a86eed9ae,0,0,0,0,0,,28995881,0.10246201396753492,0.005846899426853076,0.0005990850907409918,0.02463876575902366,42800.0,25429.0,0.0014760717220490731,0.0008769866313080813,0.08335608335608335,5700.0,53818.0,0.10591251997472964,5.249021404109087e-05
2020-04-18,TX,18260.0,157979.0,,1321.0,,,,,,4806.0,A,4/18/2020 13:45,2020-04-18T13:45:00Z,04/18 09:45,453.0,,2020-04-18 13:45:00+00:00,,,,,,,48,889,5814,176239,176239,6703,176239,25,0,893e7fbabab7293b0a1b96da62d1d59b5b6fcb24,0,0,0,0,0,,28995881,0.10360930327566543,0.006078070192107631,0.0006297446178648616,0.024808324205914566,45300.0,27040.0,0.0015622908646921265,0.0009325462468272649,0.13262718185886915,5699.0,55706.0,0.10230495817326679,4.5558194972589384e-05
2020-04-19,TX,18923.0,163787.0,,1471.0,,,,,,5334.0,A,4/19/2020 13:00,2020-04-19T13:00:00Z,04/19 09:00,477.0,,2020-04-19 13:00:00+00:00,,,,,,,48,663,5808,182710,182710,6471,182710,24,0,98f0c0dff7024b7660b0591b58a253cb4f47bc3b,0,0,0,0,0,,28995881,0.1035684965245471,0.00630123982092491,0.0006526099344937994,0.025207419542355863,47700.0,28777.0,0.0016450612416294577,0.0009924513071356584,0.1024571163653222,5439.0,58177.0,0.09349055468655998,5.073134353117258e-05
2020-04-20,TX,19458.0,170936.0,,1411.0,,,,,,5706.0,A,4/20/2020 12:45,2020-04-20T12:45:00Z,04/20 08:45,495.0,,2020-04-20 12:45:00+00:00,,,,,,,48,535,7149,190394,190394,7684,190394,18,0,c6df3ea456dec0a872e7bf65c90356a171196d3d,0,0,0,0,0,,28995881,0.10219859869533704,0.006566242977752598,0.0006710608310194127,0.02543940795559667,49500.0,30042.0,0.001707139024332456,0.0010360781933130433,0.06962519521082769,5552.0,57168.0,0.09711726840190316,4.8662084107739303e-05
2020-04-21,TX,20196.0,185203.0,,1419.0,,,,,,6486.0,A,4/21/2020 13:00,2020-04-21T13:00:00Z,04/21 09:00,517.0,,2020-04-21 13:00:00+00:00,,,,,,,48,738,14267,205399,205399,15005,205399,22,0,191bcb9081d7773947667b9daf136c2b908633a4,0,0,0,0,0,,28995881,0.09832569778820734,0.007083730271896205,0.0006965127219276421,0.02559912854030501,51700.0,31504.0,0.001783011869858343,0.001086499147930701,0.04918360546484505,5572.0,58932.0,0.09454965044458019,4.893798536419707e-05
2020-04-22,TX,21069.0,195714.0,,1678.0,,,,,,7341.0,A,4/22/2020 13:15,2020-04-22T13:15:00Z,04/22 09:15,543.0,,2020-04-22 13:15:00+00:00,,,,,,,48,873,10511,216783,216783,11384,216783,26,0,9104840bde4f237808f24b751b830e9042e701d2,0,0,0,0,0,,28995881,0.09718935525387139,0.007476337759835612,0.0007266204465385963,0.025772461910864304,54300.0,33231.0,0.0018726797782071185,0.0011460593316685221,0.0766865776528461,5577.0,64973.0,0.08583565481045972,5.78702885420174e-05
2020-04-23,TX,21944.0,203134.0,,1649.0,,,,,,8025.0,A,4/23/2020 12:30,2020-04-23T12:30:00Z,04/23 08:30,561.0,,2020-04-23 12:30:00+00:00,,,,,,,48,875,7420,225078,225078,8295,225078,18,0,73060c51dc09f60bb6c27e6ea47ab92cac40fc2b,0,0,0,0,0,,28995881,0.0974950905908174,0.007762412875125264,0.000756797146463665,0.02556507473569085,56100.0,34156.0,0.0019347575609101168,0.0011779604144464518,0.10548523206751055,5489.0,66531.0,0.08250289338804467,5.687014648735798e-05
2020-04-24,TX,22806.0,219741.0,,1674.0,,,,,,9156.0,A,4/24/2020 12:30,2020-04-24T12:30:00Z,04/24 08:30,593.0,,2020-04-24 12:30:00+00:00,,,,,,,48,862,16607,242547,242547,17469,242547,32,0,c80f6c491d570ae8cacea176a2ee9c75b349ee48,0,0,0,0,0,,28995881,0.09402713700849732,0.008364877756257863,0.0007865255068469898,0.026001929316846445,59300.0,36494.0,0.0020451180634932253,0.0012585925566462354,0.049344553208540844,5435.0,73011.0,0.07444083768199312,5.773233791378851e-05
2020-04-25,TX,23773.0,239043.0,,1597.0,,,,,,9986.0,B,4/25/2020 13:00,2020-04-25T13:00:00Z,04/25 09:00,623.0,,2020-04-25 13:00:00+00:00,,,,,,,48,967,19302,262816,262816,20269,262816,30,0,59959837294335e3f1b348802ec9d9ee0eb26202,0,0,0,0,0,,28995881,0.09045491903080483,0.009063908077150682,0.0008198750712213228,0.0262062003112775,62300.0,38527.0,0.002148581034664889,0.0013287059634435664,0.04770832305491144,5513.0,86577.0,0.06367742010002657,5.507678832038247e-05
2020-04-26,TX,24631.0,251390.0,,1542.0,,,,,,10763.0,B,4/26/2020 12:40,2020-04-26T12:40:00Z,04/26 08:40,648.0,,2020-04-26 12:40:00+00:00,,,,,,,48,858,12347,276021,276021,13205,276021,25,0,7bed37cab8609dad3bb9a9fa036c56a7f62241d9,0,0,0,0,0,,28995881,0.08923596393028067,0.00951931758859129,0.0008494654809764187,0.026308310665421622,64800.0,40169.0,0.0022348001773079425,0.0013853346963315237,0.06497538811056418,5708.0,93311.0,0.061171780390307684,5.3179967182235295e-05
2020-04-27,TX,25297.0,265220.0,,1563.0,,,,,,11170.0,B,4/27/2020 13:10,2020-04-27T13:10:00Z,04/27 09:10,663.0,,2020-04-27 13:10:00+00:00,,,,,,,48,666,13830,290517,290517,14496,290517,15,0,3efd1e5e5be9918b593f1d9db723afc4c2d90b16,0,0,0,0,0,,28995881,0.08707579935081251,0.010019250665292771,0.0008724342605765281,0.026208641340870458,66300.0,41003.0,0.0022865316628937747,0.0014140974023172464,0.04594370860927152,5839.0,100123.0,0.05831826852970846,5.390420798043695e-05
2020-04-28,TX,26171.0,274213.0,,1682.0,,,,,,11786.0,B,4/28/2020 13:00,2020-04-28T13:00:00Z,04/28 09:00,690.0,,2020-04-28 13:00:00+00:00,,,,,,,48,874,8993,300384,300384,9867,300384,27,0,6513fe8773ad2374b703ea8d1cf5bb27711dfa2c,0,0,0,0,0,,28995881,0.08712514647917333,0.010359540377476373,0.0009025764728445396,0.02636506056321883,69000.0,42829.0,0.002379648336948272,0.0014770718641037325,0.08857808857808858,5975.0,94985.0,0.06290466915828816,5.800823917024628e-05
2020-04-29,TX,27054.0,287736.0,,1702.0,,,,,,12507.0,B,4/29/2020 13:00,2020-04-29T13:00:00Z,04/29 09:00,732.0,,2020-04-29 13:00:00+00:00,,,,,,,48,883,13523,314790,314790,14406,314790,42,0,02033cfa1cb2d06729a005b727596f941e79721e,0,0,0,0,0,,28995881,0.0859430096254646,0.010856369565042703,0.000933029074026066,0.027056997116877358,73200.0,46146.0,0.0025244964965886016,0.0015914674225625358,0.06129390531722893,5985.0,98007.0,0.06106706663809728,5.869799231139071e-05
2020-04-30,TX,28087.0,302213.0,,1686.0,,,,,,13353.0,B,4/29/2020 13:00,2020-04-29T13:00:00Z,04/29 09:00,782.0,,2020-04-29 13:00:00+00:00,,,,,,,48,1033,14477,330300,330300,15510,330300,50,0,f9ae8b4aa645c4e16511533b2ab695433123e4b8,0,0,0,0,0,,28995881,0.08503481683318195,0.011391273126000207,0.0009686548237661756,0.027842062163990457,78200.0,50113.0,0.0026969347818747084,0.0017282799581085327,0.06660219213410702,6143.0,105222.0,0.058381327098895666,5.814618979847517e-05
2020-05-01,TX,29229.0,322546.0,,1778.0,,,,,,14122.0,B,5/1/2020 13:00,2020-05-01T13:00:00Z,05/01 09:00,816.0,,2020-05-01 13:00:00+00:00,,,,29229.0,,,48,1142,20333,351775,351775,21475,351775,34,0,dc0da2f4652c4697c989d83d27c942b92853bfb2,0,0,0,0,0,,28995881,0.08309004335157416,0.012131895561304035,0.0010080397281255224,0.027917479215847276,81600.0,52371.0,0.0028141928158692607,0.0018061530877437385,0.053178114086146686,6423.0,109228.0,0.05880360347163731,6.131905424773953e-05
2020-05-02,TX,30522.0,350126.0,,1725.0,,,,,,14891.0,B,5/2/2020 12:45,2020-05-02T12:45:00Z,05/02 08:45,847.0,,2020-05-02 12:45:00+00:00,,,,30522.0,,,48,1293,27580,380648,380648,28873,380648,31,0,ab6493c85fb977aa3f1cf2d6acccde74d4d1b0d0,0,0,0,0,0,,28995881,0.08018431726949833,0.013127657683517186,0.0010526322687005095,0.02775047506716467,84700.0,54178.0,0.002921104552746647,0.0018684722840461375,0.04478232258511412,6749.0,117832.0,0.057276461402675,5.9491208423706804e-05
2020-05-03,TX,31548.0,359012.0,,1540.0,,,,,,15544.0,B,5/2/2020 12:45,2020-05-02T12:45:00Z,05/02 08:45,867.0,,2020-05-02 12:45:00+00:00,,,,31548.0,,,48,1026,8886,390560,390560,9912,390560,20,0,dda75d11280b2c9c93bdb7e4f402b3e089ae7827,0,0,0,0,0,,28995881,0.08077632117984433,0.013469499340268365,0.0010880166048412186,0.027481932293647773,86700.0,55152.0,0.0029900798668610895,0.001902063262019871,0.10351089588377724,6917.0,114539.0,0.0603899108600564,5.311099186812086e-05
2020-05-04,TX,32332.0,375066.0,,1533.0,,,,,,16090.0,B,5/4/2020 13:15,2020-05-04T13:15:00Z,05/04 09:15,884.0,,2020-05-04 13:15:00+00:00,,,,32332.0,,,48,784,16054,407398,407398,16838,407398,17,0,e104f0f1fc9bd3cf416609d8fff317c247db8d93,0,0,0,0,0,,28995881,0.07936219618162092,0.014050202509797858,0.0011150549279740803,0.027341333663243844,88400.0,56068.0,0.003048708883858366,0.0019336539558842858,0.04656134932889892,7035.0,116881.0,0.0601894234306688,5.286957826872031e-05
2020-05-05,TX,33369.0,393841.0,,1888.0,,,,,,16791.0,B,5/5/2020 13:15,2020-05-05T13:15:00Z,05/05 09:15,906.0,,2020-05-05 13:15:00+00:00,,,,33369.0,,,48,1037,18775,427210,427210,19812,427210,22,0,60463140b4273786bbfa457097991a485bd7c788,0,0,0,0,0,,28995881,0.07810912665902016,0.014733471971415526,0.0011508186283424187,0.02715094848512092,90600.0,57231.0,0.003124581729384253,0.001973763101041834,0.052342014940440135,7198.0,126826.0,0.05675492406919717,6.511269652403388e-05
2020-05-06,TX,34422.0,404516.0,,1812.0,,,,,,17622.0,B,5/6/2020 13:20,2020-05-06T13:20:00Z,05/06 09:20,948.0,,2020-05-06 13:20:00+00:00,,,,34422.0,,,48,1053,10675,438938,438938,11728,438938,42,0,71e30f40bccc5185afe0203ef5176346f07ea19a,0,0,0,0,0,,28995881,0.07842109819610059,0.015137943213382618,0.0011871341312236728,0.027540526407530068,94800.0,60378.0,0.0032694298890245826,0.0020822957578009098,0.08978512960436562,7368.0,124148.0,0.05934851950897316,6.249163458768506e-05
2020-05-07,TX,35390.0,419772.0,,1750.0,,,,,,18440.0,B,5/7/2020 13:00,2020-05-07T13:00:00Z,05/07 09:00,973.0,,2020-05-07 13:00:00+00:00,,,,35390.0,,,48,968,15256,455162,455162,16224,455162,25,0,3d14544a3529f92a877c7d7284b3124bcd06ffd7,0,0,0,0,0,,28995881,0.07775253645954627,0.015697470961478978,0.0012205181832550631,0.0274936422718282,97300.0,61910.0,0.003355649031667636,0.0021351308484125727,0.059664694280078895,7303.0,124862.0,0.058488571382806616,6.035339985013734e-05
2020-05-08,TX,36609.0,440509.0,,1734.0,,,,,,19197.0,B,5/8/2020 13:00,2020-05-08T13:00:00Z,05/08 09:00,1004.0,,2020-05-08 13:00:00+00:00,,,,36609.0,,,48,1219,20737,477118,477118,21956,477118,31,0,c6138283023ba74041a8f35e3c7b2cbc3c63feef,0,0,0,0,0,,28995881,0.0767294463843326,0.016454681959827328,0.0012625586372078158,0.027424950148870496,100400.0,63791.0,0.003462560768545022,0.0022000021313372062,0.05552013117143378,7380.0,125343.0,0.058878437567315284,5.980159733722179e-05
2020-05-09,TX,37860.0,451434.0,,1735.0,,,,,,20141.0,B,5/9/2020 13:15,2020-05-09T13:15:00Z,05/09 09:15,1049.0,,2020-05-09 13:15:00+00:00,,,,37860.0,,,48,1251,10925,489294,489294,12176,489294,45,0,b742948774140642394d8e47e04e14e674d132b8,0,0,0,0,0,,28995881,0.07737679186746618,0.016874603672156055,0.0013057026961863997,0.027707342842049655,104900.0,67040.0,0.003617755225302518,0.0023120525291161183,0.10274310118265441,7338.0,108646.0,0.06754045247869227,5.983608499427902e-05
2020-05-10,TX,38869.0,462907.0,,1626.0,,,,,,21022.0,B,5/10/2020 16:35,2020-05-10T16:35:00Z,05/10 12:35,1088.0,,2020-05-10 16:35:00+00:00,,,,38869.0,,,48,1009,11473,501776,501776,12482,501776,39,0,1a2ab6b14f9b103bba4820c13dd1543d1060787a,0,0,0,0,0,,28995881,0.07746285194987405,0.01730507860754429,0.001340500742157136,0.02799145848876997,108800.0,69931.0,0.0037522570878256814,0.002411756345668545,0.08083640442236821,7321.0,111216.0,0.06582685944468422,5.607693037504189e-05
2020-05-11,TX,39869.0,485828.0,,1525.0,,,,,,21713.0,B,5/10/2020 16:35,2020-05-10T16:35:00Z,05/10 12:35,1100.0,,2020-05-10 16:35:00+00:00,,,,39869.0,,,48,1000,22921,525697,525697,23921,525697,12,0,97b60cc901be6820f5d1ef178ed25ed5c143b857,0,0,0,0,0,,28995881,0.07584026540003082,0.018130057852010082,0.0013749883992143575,0.02759035842383807,110000.0,70131.0,0.0037936422762943466,0.0024186538770799896,0.04180427239663893,7537.0,118299.0,0.06371144303840269,5.259367701226254e-05
2020-05-12,TX,41048.0,497124.0,,1725.0,,,,,,22674.0,A,5/11/2020 16:25,2020-05-11T16:25:00Z,05/11 12:25,1133.0,,2020-05-11 16:25:00+00:00,,,,39869.0,,,48,1179,11296,538172,538172,12475,538172,33,0,4fd9bfb3d032ab98111a3433b44e56daa16d96cb,0,0,0,0,0,,28995881,0.0762730130887523,0.01856029137379892,0.0014156493468848214,0.027601832001559152,113300.0,72252.0,0.003907451544583177,0.002491802197698356,0.09450901803607215,7679.0,110962.0,0.06920387159568141,5.9491208423706804e-05
2020-05-13,TX,42403.0,514373.0,,1676.0,,,,,,23519.0,A,5/13/2020 16:20,2020-05-13T16:20:00Z,05/13 12:20,1158.0,,2020-05-13 16:20:00+00:00,556776.0,,,42403.0,,,48,1355,17249,556776,556776,18604,556776,25,0,b8c681b99de28304136cd20d49c37b830dbb1f34,0,0,0,0,0,,28995881,0.076158095894938,0.019201899745691465,0.0014623801221973563,0.02730938848666368,115800.0,73397.0,0.00399367068722623,0.0025312905650288742,0.0728337991829714,7981.0,117838.0,0.06772857652030755,5.7801313227902956e-05
2020-05-14,TX,43851.0,543462.0,,1648.0,,,,,,24487.0,A,5/14/2020 16:30,2020-05-14T16:30:00Z,05/14 12:30,1216.0,,2020-05-14 16:30:00+00:00,587313.0,,,43851.0,,,48,1448,29089,587313,587313,30537,587313,58,0,8b93903586666cb7bc743f84f1cdf7c0912cb1ae,0,0,0,0,0,,28995881,0.07466376531764153,0.020255049329247835,0.0015123182496162128,0.027730268408930243,121600.0,77749.0,0.004193699098158114,0.0026813808485419014,0.047417886498346266,8461.0,132151.0,0.06402524384983845,5.683565883030076e-05
2020-05-15,TX,45198.0,564432.0,,1716.0,,,,,,25454.0,A,5/15/2020 16:15,2020-05-15T16:15:00Z,05/15 12:15,1272.0,,2020-05-15 16:15:00+00:00,609630.0,,,45198.0,,,48,1347,20970,609630,609630,22317,609630,56,0,65b476bd90431b88cf8dd4b4dfc9c89e83742d1a,0,0,0,0,0,,28995881,0.07414005216278727,0.02102471037179384,0.00155877312367229,0.028142838178680473,127200.0,82002.0,0.004386829977678554,0.002828056854006264,0.06035757494286866,8589.0,132512.0,0.06481677131127747,5.918081951019181e-05
2020-05-16,TX,46999.0,591740.0,,1791.0,,,,,,26601.0,A,5/15/2020 16:15,2020-05-15T16:15:00Z,05/15 12:15,1305.0,,2020-05-15 16:15:00+00:00,638739.0,,,46999.0,,,48,1801,27308,638739,638739,29109,638739,33,0,ae93088a22c5f6f5826172cc6d6bd3ff92a9c76c,0,0,0,0,0,,28995881,0.07358091489638177,0.0220286115810725,0.0016208853940323455,0.027766548224430306,130500.0,83501.0,0.004500639245967384,0.0028797538519350387,0.06187089903466282,9139.0,149445.0,0.061152932516979494,6.176739378948341e-05
2020-05-17,TX,47784.0,602571.0,,1512.0,,,,,,27570.0,A,5/17/2020 16:15,2020-05-17T16:15:00Z,05/17 12:15,1336.0,,2020-05-17 16:15:00+00:00,650355.0,,,47784.0,,,48,785,10831,650355,650355,11616,650355,31,0,03cfdc103e42141ef6d69cd9da53b21b9c0acf96,0,0,0,0,0,,28995881,0.07347371820005996,0.02242922020544918,0.0016479582048222643,0.027959149506110833,133600.0,85816.0,0.00460755098284477,0.002959592778022506,0.06757920110192837,8915.0,148579.0,0.060001749910821855,5.2145337470518655e-05
2020-05-18,TX,48693.0,631152.0,,1551.0,,,,,,28371.0,A,5/18/2020 16:25,2020-05-18T16:25:00Z,05/18 12:25,1347.0,,2020-05-18 16:25:00+00:00,679845.0,,,48693.0,,,48,909,28581,679845,679845,29490,679845,11,0,b308d8aac0f578256c439be6aac3fe3708e6b832,0,0,0,0,0,,28995881,0.0716236789268142,0.023446261212066638,0.0016793074850872784,0.027663113794590598,134700.0,86007.0,0.0046454874056077134,0.0029661799205204353,0.030824008138351983,8824.0,154148.0,0.05724368788437086,5.349035609575029e-05
2020-05-19,TX,49912.0,650234.0,,1732.0,,,,,,29359.0,A,5/19/2020 16:50,2020-05-19T16:50:00Z,05/19 12:50,1369.0,,2020-05-19 16:50:00+00:00,700146.0,,,49912.0,,,48,1219,19082,700146,700146,20301,700146,22,0,2178f4bcc5ea3c66614726efd474bff836a8e304,0,0,0,0,0,,28995881,0.07128798850525461,0.024146395137985287,0.0017213479390400313,0.027428273761820804,136900.0,86988.0,0.004721360251133601,0.0030000123120935696,0.060046303137776466,8864.0,161974.0,0.05472483238050551,5.973262202310735e-05
2020-05-20,TX,51323.0,669605.0,,1791.0,,,,,,30341.0,B,5/19/2020 16:50,2020-05-19T16:50:00Z,05/19 12:50,1419.0,,2020-05-19 16:50:00+00:00,720928.0,,,51323.0,,,48,1411,19371,720928,720928,20782,720928,50,0,639f66dbd982a81e3dca79f98e254c06e1b1f046,0,0,0,0,0,,28995881,0.07119018820187314,0.024863117626948462,0.0017700100231477706,0.027648422734446544,141900.0,90577.0,0.004893798536419708,0.003123788513271937,0.06789529400442691,8920.0,164152.0,0.054339880111116526,6.176739378948341e-05
